,HPG,VGC,HT1,FPT,BCM,CTD,GEX,VHL,CII,L10,VRC,KLB,VRE,DIG,VPD,HBC,VPS,DGC,VJC,STB,FCN,PNJ,NAB,PGB,ACB,NKG,GMD,HDB,VIP,MPC,VID,TCH,DPM,VHC,NLG,PLX,KDH,LGL,VNM,VOS,PDR,MWG,PHR,QCG,SBT,VND,TCB,HSG,LCG,HCM,VIB,KDC,SAB,EIB,NVL,HQC,SSI,VIC,TDC,SHB,DXG,REE,BID,VCB,CTS,MSB,PC1,VHM,VPB,GAS,TPB,DRC,HDC,CTG,OCB,BMI,LPB,ASM,KBC,CMG,VGG,MBB,IDC,POW,BCG,HNG,VCI,TLG,HAG,HVN,MSN,ITA,SZC,PAN,IJC,SCR,HU1,DHG,DPP,SDA
HCM,0.5672020571653428,0.4962086009906001,0.3258064469284789,0.332036293288402,0.38053278515659744,0.3424996710693577,0.4891661117770728,-0.17574998442578135,0.4772001014270883,-0.033373159371111086,-0.06475649004355033,0.23946359247115837,0.33077005587174785,0.5640832413242719,0.0943732275748942,0.4278568656682267,0.06780386443919467,0.1901475749540103,0.12566945907332502,0.343351762714049,0.5295711440457761,0.3005227476236958,0.3899495898983104,-0.050492484582560775,0.5318794242228314,0.6163097405553709,0.3248074353176982,0.3881033155903016,0.36899362462072155,0.3416159034896124,0.005533513249973151,0.4896216146336879,0.18452893179480592,0.37052260572620027,0.46283107003085067,0.2502652490517793,0.4981034328300866,0.13906447560615692,0.3367104154235505,0.44388559805858546,0.547578517752389,0.5398013267590946,0.3577511977742658,0.17185206259807928,0.2959154457536907,0.7939854314756083,0.5533286526924291,0.5843145961468614,0.5658313359566989,1.0,0.6343870388546337,0.0698815301221719,0.3735282364711603,0.6197771726150066,0.38157298051084854,0.5067064549723117,0.7986603372318071,0.16115178745190817,0.3819020760064911,0.5462939879038279,0.5895366086045558,0.3636021098546001,0.5182374216323635,0.5317928507750777,0.7749763285669725,0.5219841574274777,0.39414641004353096,0.17431766951574731,0.6403958665019039,0.1734401101736851,0.6206307153955425,0.46223996337651935,0.5293300096087865,0.51812248863251,0.5553877066162841,0.2901856517655713,0.29569036559707956,0.5678654648621081,0.488144229526861,0.3670023414555508,-0.06709717600305358,0.5383195457150302,0.2739654797273398,0.33919229664298034,-0.09838292825112571,0.30516125521154797,0.7380680268835286,0.34432480038419666,0.47025301821436943,0.5346552221334233,0.5498341567110195,-0.05477800088651295,0.5072989788344539,0.3891942617840924,0.567165359988284,0.5316596650118592,-0.005722178607686424,0.3647840281488475,0.036568246095643506,0.013663845521086298
VIB,0.6620308060818975,0.5390335045784644,0.3567484701776524,0.4344280728583954,0.39188316630549413,0.41444753826973774,0.5786565986884032,-0.041452073465714105,0.5435746973330254,0.14398451154007225,-0.052239136092133376,0.09862565944209166,0.4712320947337129,0.5892950929380109,0.1897398279653105,0.4555885941152883,0.1457900636234624,0.22859720714809068,0.23197767562339028,0.4782262690659096,0.5358389769222457,0.4309550737233945,0.5230003899923763,-0.08351382490240798,0.7509431542123398,0.6712241255232704,0.4652013667458405,0.6265929465542807,0.3444624129283383,0.43072533666040097,-0.030577695560762386,0.6185324668755755,0.19776770638356622,0.38077418243076855,0.5610647631849727,0.1481744613557094,0.6390171909415976,0.22350029492081208,0.4010836814886817,0.39165203415751815,0.6223792943962186,0.6537253335826335,0.45023924085987604,0.12565346735552918,0.2399763141444192,0.7012402815418972,0.7195445016509012,0.7143933628833835,0.5751537635429129,0.6343870388546337,1.0,0.12536873940047777,0.2846217609687955,0.7358639635778881,0.40151129991241113,0.6044120615539245,0.6752936448321986,0.23843408840103314,0.41870316399682705,0.6341299731445718,0.6172138274196782,0.48415769553265336,0.463637246242149,0.47347485338601786,0.6665602614789913,0.7466462927331233,0.4754753850350588,0.3799099464855663,0.7844486279849493,0.10960375298877528,0.7805905320308649,0.4269414377785625,0.5999950885723886,0.6308258997192485,0.7233017419381041,0.41742674219250675,0.40166563040536984,0.6746745278257745,0.5469761486643253,0.43694852098547826,-0.18608057740552725,0.6975201331704746,0.4786352305828461,0.3726247072032341,0.018900378486035718,0.4232573439133343,0.6382378317566634,0.31586634345076736,0.5038090592622846,0.5728032352917053,0.5770431180358612,-0.03294430798649962,0.5576214266406422,0.36170745134108495,0.6740070650112621,0.6131623433030077,0.005149872317630054,0.42660220975454294,-0.022823788408935633,0.010364916592007998
KDC,0.06628516940598721,0.11781196848910439,-0.040598006443247375,0.10480621149827292,0.08740068868616614,0.1558979451032519,0.07446857252709756,-0.009679570498079534,-0.05080527256110569,0.008550527315779348,-0.015964988932808295,-0.06814464411406322,-0.0328069671298862,-0.03297714025769737,0.0023842910688864983,-0.012245843559161319,-0.08863357486029469,0.089369699232756,0.021671576504366713,0.09277114057519792,0.007696549195764114,0.0574148558395931,0.18495004056088007,-0.017647831763072636,0.11706512282769127,0.09513269330286818,0.12415067381153305,0.05500337260714202,0.06675299815151635,0.020734346525829016,0.06071020297669179,-0.0586073700644202,-0.03355012375113174,0.08319731542005938,-0.016350291457747825,0.012126117633414021,0.05958470831005149,0.0927669187117781,0.2617762029339226,0.15927846987781138,-0.04042533303839826,0.13312021821195663,0.0689885838017274,0.14590854462536024,0.08256040563638817,-0.03864449992921348,-0.0356850918928846,0.07969848059468476,0.034718018667485306,0.0698815301221719,0.12536873940047777,1.0,0.0784440139768083,0.05921702996538419,0.03142590629554576,0.08800407722427131,0.02842620753199313,-0.07734680895148625,0.08155300738019264,0.10393555152724294,-0.01469856999115415,0.14669444475750412,0.12835596268821545,0.21081494196938752,-0.06803508185794957,0.08146284868457385,0.05414621917925668,-0.08564570366011842,0.012580653269468594,-0.017950611086705915,0.10404307214904666,0.10174344801490748,-0.08460222453334112,0.07236661663759963,0.048067733289344654,0.17580184688802875,0.004421191497355727,0.09336774649196532,0.10321020319876606,0.12266099951444531,0.024346378071050293,0.08497676471589158,0.11228807203362112,0.08146270074825143,-0.018097288164211238,0.06329120540362934,-0.00136802320609278,0.05755726967252918,0.06735962860551596,0.0826043249631791,0.051994777242353865,-0.05451677135708428,0.152159449373581,0.06272947960929942,0.06429856937814697,0.09136565228492723,0.07352866084149794,0.0602005908694125,-0.0989599814480827,-0.024393093163975362
SAB,0.3801355760388918,0.2900856311897614,0.14026626924875818,0.3605433555053504,0.34805972022205367,0.3019747063581861,0.16825849132504045,-0.010501120371061318,0.20925933663680263,-0.07563171515307465,0.01855598927124714,0.1436324120721298,0.11292008616729604,0.19509085535599954,0.10159203859738966,0.27400859834798597,-0.003599697926146799,0.17913667900417682,0.09315210092062277,0.12332209820519836,0.28653280757993504,0.20082856778910094,0.3575135702665481,-0.16179327584093015,0.3091478683339105,0.3026223583035868,0.21695401436259817,0.19993804173146382,0.2318059204643342,0.21156422822736828,0.01903597465802768,0.24011544081570044,0.1398529382950471,0.337577663244184,0.3132982495117183,0.24244128875579052,0.2168974774195668,0.10253256948262825,0.4766202731277428,0.1724416967893351,0.18749676091572454,0.28530725070759866,0.30548787914774467,0.16624834808633862,0.13438877421448422,0.24769591392299575,0.25736091738481887,0.3747843118306952,0.3327720739521192,0.3735282364711603,0.2846217609687955,0.0784440139768083,1.0,0.3318794356945175,0.17840586210318835,0.364129522838623,0.2626522185402661,0.138576130859991,0.11219506388113291,0.24839618882213002,0.25013537250162343,0.1676988543016871,0.4112677302446595,0.4590458905029516,0.23714771098714132,0.2046918096034596,0.21658553628371546,0.1195411237975616,0.23019815490765302,0.1995084070193418,0.2729711427544775,0.38634295490051274,0.13071034001299375,0.3644321529167934,0.34670087459748306,0.31532723905684945,0.12104514910108075,0.3420556570539761,0.30122649577230515,0.2297290419310128,-0.17419110156050957,0.2968540930900439,0.3159619329816411,0.13012624250553229,-0.04796564617677521,0.24134375903782,0.1878530188398292,0.5862528452060453,0.2660819306689629,0.3687744132028832,0.37460245096962275,-0.057266535409439684,0.3379333214992383,0.24548779253519354,0.369564865330758,0.26906698745058566,0.021996438854514022,0.32853446454698504,-0.022813529173859124,-0.07003621086660704
EIB,0.5184054670836574,0.5517391092945286,0.35233452228742307,0.2669758835151996,0.29607490177119977,0.40184527532048325,0.7086580589590804,0.0049032011204176405,0.5786170000238632,0.0543677972189603,-0.04864761612699311,0.12070858039344723,0.4407358870048569,0.5921022343182787,0.07631771268269738,0.4093707533738257,0.15724523623470152,0.18988915089682454,0.2181859203607808,0.41722749199226417,0.5302776497380336,0.32368971950569114,0.397169215393026,0.028459490807599384,0.5490870873745833,0.6321439751090829,0.47893308773310217,0.538411531176844,0.3804649161287396,0.30438396047394795,-0.053401888019728914,0.6447950803755993,0.22860858289680439,0.3398731827152023,0.5585364180280507,0.12170324976122855,0.6104960980756087,0.1250084277338703,0.27503662376704896,0.3769942924197444,0.6230136901211162,0.5683384531611279,0.4016653278802536,0.1352148913966649,0.25289977514913875,0.7039791355490359,0.6112686918359859,0.6326322338397292,0.5942327367006505,0.6197771726150066,0.7358639635778881,0.05921702996538419,0.3318794356945175,1.0,0.44900558128207524,0.5947624552766604,0.6487496169964908,0.2862720175915948,0.3936885451974281,0.5064502936605398,0.600639161005987,0.4118791301307249,0.36545049613055497,0.37101102993667406,0.6822251340800138,0.653879315094439,0.48417487983495877,0.35429002167256457,0.7129193411530749,0.08061591012918785,0.6600845555419471,0.44654019230005126,0.5820107421215178,0.5139741064482682,0.6129003886451304,0.35398823957762465,0.2968968839577056,0.5658850560791243,0.5046261525573921,0.33033187204503617,-0.08747760110131451,0.570706296688551,0.409218234093872,0.37688230116729937,0.0037288931403640342,0.2576915441445578,0.5490586437356992,0.31217253511302145,0.5042152665770918,0.48783635742277,0.5640091145221757,0.013130413075883793,0.5341951482140519,0.2841172730590049,0.5951752875122711,0.6268998268988897,0.08329133452907717,0.2995153827661448,0.027836270090991915,0.004545583951988716
NVL,0.3037382804418089,0.38027001723388354,0.09409456993656913,0.16935051193288533,0.21162330522739728,0.30337603130630697,0.35276916027180694,0.029735250974560545,0.6517198036349593,0.055113954632993574,0.013032000987171182,0.17212948830585642,0.3138968981620062,0.5858604864964649,0.03134999915951935,0.37440167907837385,0.19756891036017327,0.1419153341102249,0.14953386773659702,0.3432184484489829,0.5248423434049002,0.21033310063770044,0.2914160802159354,0.07518209449545643,0.3643749710558161,0.45948788148867487,0.27670863424447845,0.27397680932951435,0.1552138424404457,0.20472158844809704,-0.07349490592432617,0.5617676374754761,0.18176508138033884,0.27312734477111955,0.6149963108812487,-0.11273774630679352,0.5374777240452094,0.25475337704791956,0.24075213338619075,0.12104955958544932,0.5959182729370478,0.3588172756808576,0.17940352306446455,0.19997176883192253,0.09741849120555501,0.44464953164017845,0.4346491176627069,0.4212406022592588,0.5213089633746528,0.38157298051084854,0.40151129991241113,0.03142590629554576,0.17840586210318835,0.44900558128207524,1.0,0.604729445187173,0.33683642344443177,0.18231492541199978,0.38020985905750376,0.43262399332665036,0.6152335961764516,0.33435872429040997,0.18652271208253204,0.19856987486850017,0.419785866629327,0.37823422230832937,0.2793045448152617,0.28335375760053805,0.42827433465989684,-0.07859062927550473,0.4135890651960307,0.20706988217499744,0.592817049733565,0.30561582684397837,0.37684904978607536,0.16029669658652912,0.26995302944672767,0.48049401092518845,0.4544556755684479,0.2845713760512761,0.03694462712091737,0.39232091965494265,0.2425883469479442,0.1794676978355981,-0.03958905539579491,0.21210518076701143,0.3226465075926243,0.22098162266816052,0.4694087354157832,0.38001696320450934,0.5371787607466699,-0.09514158596454789,0.3636444036380114,0.08118420702264136,0.45915021356871627,0.5932291164233175,0.021876844931509282,0.21474617616796624,0.10743183557880674,0.02764896161937165
HQC,0.48192099353745976,0.5207328981694304,0.23414959663691826,0.37495247155654887,0.3879898129963384,0.4026894300579905,0.4439592788241675,0.022833103091832237,0.6239338242171952,-0.026918525459819587,-0.06988991720191248,0.22533226258252437,0.29249396421786994,0.6624456326433006,0.0941743247835489,0.5304698709174136,0.09963575610326823,0.21008595203011546,0.14304040471478865,0.39567061718383073,0.5844895689819339,0.2936844012050674,0.43611882745014685,-0.004869990647552908,0.5114490181351808,0.5539234888844141,0.43848520243436173,0.4440240511164997,0.26919311401398427,0.3401968947914972,-0.03665296828094639,0.6349803876261566,0.21380447092323346,0.3430839617756239,0.6884720180289257,0.1291302992038173,0.6043600375969845,0.3155300916262587,0.25091394968449177,0.27172878821175167,0.6537301237220766,0.47782829613470446,0.288949033439409,0.3297734497337777,0.22991198194308213,0.5171386472485942,0.5158289300865044,0.6186011551538162,0.6103960507399296,0.5067064549723117,0.6044120615539245,0.08800407722427131,0.364129522838623,0.5947624552766604,0.604729445187173,1.0,0.4456928229147538,0.20121182502715704,0.49699232832885376,0.5767521986409018,0.6554038814115496,0.36316125455482096,0.35015116834590304,0.33030373755203557,0.5379358998016126,0.5718694581672733,0.4019985284976489,0.2724416209266701,0.5536887037426256,0.05347594081394678,0.574667634171487,0.41356216500896875,0.6516184181278608,0.43305226783902095,0.5855424495340589,0.3547996889322058,0.24754692283624433,0.6175930873652671,0.5989089645943438,0.43222676733420545,-0.0980173020686958,0.49778709958781564,0.457409331730312,0.31247646990635636,0.00014285903831825093,0.33134162286015584,0.41409926114462403,0.2598404452952973,0.53468679044583,0.4567814101590339,0.5385078167467531,-0.028038586935894415,0.589771040975117,0.2087014476906827,0.6267189217799759,0.7148964743416005,-0.05842630344843965,0.2931464776755453,-0.03163500157739107,-0.04507338760341527
SSI,0.6210804452127197,0.43075976432967505,0.4038428642791192,0.27614684610607887,0.33220360122191606,0.36367060808332824,0.526554056311268,-0.10615891591189504,0.48338326710280155,0.0798891074961583,0.04920519563196688,0.009271483666739836,0.4458222763948036,0.5490980055933963,0.012534958321406244,0.43379438352707994,0.09137325716844504,0.15585953751029535,0.212768545466392,0.45945869390949023,0.5237305101413507,0.32068522580828857,0.43338018942072526,-0.1144058881948109,0.5600810252208964,0.6140749380424877,0.3235030031379482,0.5065604939041691,0.3656596177146308,0.312103841188089,-0.029998152125431377,0.5387030789052205,0.1979278092472705,0.38382170081562417,0.4770233312302494,0.23619304367396868,0.5614824187560246,0.16905512877820736,0.3658211092359689,0.4839505277045391,0.5836195060545706,0.6051614964672494,0.3017263652821393,0.0983349290335633,0.27925226484813565,0.8592040802548521,0.6681211850097325,0.5852067911491378,0.518859166679258,0.7986603372318071,0.6752936448321986,0.02842620753199313,0.2626522185402661,0.6487496169964908,0.33683642344443177,0.4456928229147538,1.0,0.19649737855716795,0.3475354498467149,0.5744249186930976,0.601729709799525,0.36030063880508756,0.4804587559645264,0.493933457127228,0.8397967861087563,0.5461122336366042,0.3946224926132995,0.2297547360151543,0.7364684200032567,0.15502890718437953,0.6988108457946893,0.388840733035726,0.5550163968125313,0.5812564090306929,0.5830789027721165,0.2291806659210861,0.3795773885887404,0.5133905170866556,0.45519096490599575,0.27381695717826743,-0.0708393542904756,0.6233095004454856,0.33385241151069756,0.368502793959273,-0.043282753469938914,0.2241745002250998,0.7613148716784479,0.26806694360616895,0.4906547231848696,0.5267987717260078,0.5075386755203395,0.009777834190802462,0.4742635596568601,0.32655853345926794,0.5438888127678393,0.5448757652954305,0.05384369898835614,0.30532996706703264,-0.036298550453533106,0.012104284829083468
VIC,0.0071973437488842195,0.10996982363893719,0.13778063787573616,0.20470707332143465,0.11412173159990885,0.14352233756653343,0.31584562719738146,-0.03506720603396197,0.23600047130570947,0.06974349305677618,0.002755067995105184,0.13303842069468838,0.5814522666926848,0.16465009274925438,0.09272206544455965,0.17512427175870174,0.009368348946257623,0.120354483898439,0.33752210883160355,0.08350410807896311,0.1447061612812829,0.2613053367469232,0.16118016687955106,0.13736086107994983,0.22491166899093815,0.026898477930663432,0.15082510939081975,0.2876453011623788,0.11630861463160526,0.16728383445587638,0.056090587046433014,0.18814667634165644,-0.03537532982528409,-0.031884462746681205,0.19163016290617998,-0.008296977532809703,0.2489170224514801,0.11927428505302988,-0.013512845129457687,0.051972576904763056,0.1967678971506936,0.32286650077773976,0.0044878609759019025,0.03473810053387598,0.22017453694339995,0.19043123395749087,0.35733325875724153,0.002926359260902264,0.20289375244437008,0.16115178745190817,0.23843408840103314,-0.07734680895148625,0.138576130859991,0.2862720175915948,0.18231492541199978,0.20121182502715704,0.19649737855716795,1.0,0.11108173876746706,0.16944356626604104,0.14269200677201904,0.05662751008257631,0.05477802775955022,0.07043736408925531,0.2652236483079746,0.23345210079175943,0.059805813528505586,0.7149560180750524,0.2579196650909472,-0.04083827876501227,0.21099512741736093,0.1451975723379505,0.18748049702484892,0.19868281803007892,0.22434170306020668,0.10232857030813003,0.08952310067294635,0.16402763670186102,0.23804203257303916,0.05168610718201079,-0.16289404655748868,0.14713461130077993,0.053910809548665166,0.02123279811719016,-0.009508217826539767,0.08590234271227393,0.19620000220366174,0.233136022873517,0.08312393453531637,0.20068614816747332,0.14896114883427958,-0.004354213292889251,0.08798240317243387,0.08645118009214091,0.21556801000820253,0.13437122768105875,-0.014472799439309849,0.08936417436561606,0.08246690896348244,0.16144904252992093
TDC,0.38552540898535326,0.4360491116352151,0.21402942816831957,0.1599384298507249,0.3188081683742166,0.30818704849980044,0.3240814798589735,-0.0974298050504344,0.3819430509982111,-0.08940523371846107,-0.13814814083959448,0.026209460343841823,0.2614399704948463,0.5193550722071582,0.08623596470715751,0.28605194190959166,0.14714320622333224,0.10290739584720224,0.18319902475012007,0.1825646673457798,0.4965511627822869,0.3069010480718365,0.4069085976097942,0.05998426210903152,0.37544618481100744,0.4189974754733948,0.2980670024450983,0.36175365452819563,0.27454830692773946,0.23604322626314228,0.002694190059779645,0.43887532681406377,0.23936238388702838,0.389757477720083,0.36394074816410515,0.1606097106738325,0.35440845117991554,0.3660809042722025,0.33753996234941136,0.29216871374433684,0.4811985855542895,0.2864360057716938,0.3509117350264026,0.39826411838703846,0.2159467016109519,0.39325258899370164,0.3986686619103495,0.45944420099353295,0.48647996342403493,0.3819020760064911,0.41870316399682705,0.08155300738019264,0.11219506388113291,0.3936885451974281,0.38020985905750376,0.49699232832885376,0.3475354498467149,0.11108173876746706,1.0,0.4885056813821993,0.48598843728171487,0.28017349089819116,0.29693871980573394,0.2805610667039836,0.3839633869375744,0.4911864008038624,0.3349402718037781,0.14261118874012313,0.3631133779565334,0.09764423137601777,0.41399622741801767,0.3394134070585603,0.4144387329938152,0.287591200618129,0.46372059764318413,0.18971553890406592,0.22819739601199673,0.48773993908859364,0.5150027365752013,0.16996765067638336,-0.0055313489808692835,0.3707979526425072,0.3589300986025737,0.2793573525972903,0.02829499673643098,0.26120123340078905,0.4023742361918062,0.14451848452692656,0.38353573875556424,0.25688029105830545,0.5299717658565749,-0.007735510077671429,0.5031634470091159,0.3057449741518041,0.5440051811218882,0.47152592303630175,-0.0609906869109128,0.22403212425039426,-0.036684868605923154,-0.052794461977483595
SHB,0.5471520323243158,0.4457408240517021,0.2892246499056928,0.20274075024758437,0.34636632827913777,0.4147259731626161,0.4380319195887063,-0.08374495946458206,0.4849442817210474,0.11860081484901845,0.05441980588191324,0.13213019908891438,0.3732486063568884,0.5512712321163764,-0.02756009953697494,0.387205509171601,0.18363787481695085,0.22398890406499217,0.1489551137309234,0.4848411507772013,0.534221057537372,0.3379913954528284,0.5510235626152319,-0.038520602253626614,0.5826909995803192,0.5226020314900465,0.4521996439038206,0.533724435479485,0.30380013379845705,0.328028735073566,0.09170907790974109,0.436400038727763,0.27344116575164235,0.3311671997271861,0.420987757200506,0.15840012325335645,0.48868516238585497,0.25119948563035494,0.29343864118392565,0.2946185864351566,0.566635327686648,0.5020726436002224,0.3911587309282545,0.17746294758352266,0.2735110750079528,0.5740308079126691,0.6194687050286963,0.5201192058772313,0.5666214440358182,0.5462939879038279,0.6341299731445718,0.10393555152724294,0.24839618882213002,0.5064502936605398,0.43262399332665036,0.5767521986409018,0.5744249186930976,0.16944356626604104,0.4885056813821993,1.0,0.559877766605035,0.4366853071201007,0.425747922418413,0.42839121473208036,0.576607275541542,0.5980273992609444,0.39082875757712937,0.2828437960288611,0.6562484800775609,0.07527504378919482,0.6929407633419047,0.4070204217926387,0.5336915589500256,0.5750133106210784,0.6461803143379489,0.2933168585714442,0.2976484355293524,0.5589951819184904,0.5105257806011689,0.3212210100282046,-0.06245447041460311,0.6414342961602882,0.5120038800193204,0.33577626837689634,-0.04630983478783407,0.33071194649376157,0.48752212262213035,0.2603972241412186,0.5278111476185998,0.43355074741484045,0.4809292640256938,0.0321086699068825,0.5617888362656646,0.3431563023263207,0.5986102548677399,0.5716893557643626,-0.051067171765524284,0.26606014951618345,-0.031344036651230346,0.11620350134013432
DXG,0.5061843348547027,0.4263955792100426,0.2586414251851532,0.2939821222324016,0.2653494815169664,0.3585789115240398,0.5212915200807227,-0.04620699211787115,0.7187067751506601,0.09169603909618688,-0.02820554722492689,0.13998085170910354,0.414552537863663,0.8520023955534184,0.06558614329479419,0.4348503975141911,0.211425015984572,0.2050898944564848,0.23782448985557625,0.4323880360537654,0.6020053821908998,0.37426325499871066,0.3300910401041513,-0.06620672468318377,0.4857734116489446,0.6636176608472455,0.32831094910102543,0.5258466788215362,0.24454423443957798,0.26582416927894614,-0.004979715283413127,0.7885854161469414,0.2911490561920041,0.2974784773142014,0.6806236102097803,0.13089780928548383,0.711458524614543,0.21465253971127402,0.3130574998441872,0.31113174694306445,0.8249474381234453,0.5778013404074632,0.31424573527025124,0.2243403296632939,0.15998665440779936,0.6931104692076727,0.5808424277226883,0.5887582071430201,0.6115678266663235,0.5895366086045558,0.6172138274196782,-0.01469856999115415,0.25013537250162343,0.600639161005987,0.6152335961764516,0.6554038814115496,0.601729709799525,0.14269200677201904,0.48598843728171487,0.559877766605035,1.0,0.34522345173284996,0.2945960751845064,0.30098384353064017,0.6412067976400164,0.5003289881125953,0.40143880651644587,0.23287486950892466,0.6036481636234806,0.07020227574257534,0.6486382559547386,0.34141350732983916,0.7635867192357474,0.4254259854840464,0.554318753088376,0.33489888452780603,0.2615114103094212,0.5226023414541593,0.6082559386963537,0.3127032807601541,0.04729562186639922,0.5282134674935707,0.33281468633153993,0.29708552127645044,-0.061834813935337414,0.2756595746094808,0.5574864257576797,0.28342059593450925,0.5549509427087762,0.4062649381245142,0.6456888995675648,-0.06428031827299044,0.4943201842059004,0.28781326268051255,0.63882690142336,0.7448191351615525,-0.04903341408965594,0.308394253608345,-0.07430475271825798,-0.019968393148757604
REE,0.41436647860526676,0.39448602812400346,0.2893714115597214,0.2948881600948975,0.28084356805908367,0.45046224397129525,0.2624192039030447,-0.06790973230085418,0.29746360612212486,0.05106703996865165,0.14229719340103938,0.11846762253296532,0.20610410933199064,0.2646952701848529,0.09842723401569066,0.3617595307694819,0.1011095057135917,0.222395010533069,0.032383134834026335,0.27712841980645564,0.37994572460303927,0.4030731729899693,0.32337185203242275,-0.10662971737927573,0.4608992236770389,0.39871710635685903,0.44518018154204886,0.29913256956860157,0.4791369551695977,0.25890825801391437,-0.012047104909952188,0.35355093879127564,0.4174308894670011,0.42148582001881785,0.3604109038907549,0.149690979024134,0.4234856138906548,0.11061491150094065,0.2924773586675488,0.3353594820545716,0.28659722815301286,0.4083098884560089,0.4708885811717086,0.07983335282411966,0.2056656076023935,0.32492895559011686,0.32522589669118435,0.3780954155977511,0.4222723746835555,0.3636021098546001,0.48415769553265336,0.14669444475750412,0.1676988543016871,0.4118791301307249,0.33435872429040997,0.36316125455482096,0.36030063880508756,0.05662751008257631,0.28017349089819116,0.4366853071201007,0.34522345173284996,1.0,0.26633664833648557,0.28330315831435754,0.31370032825015676,0.4029383692998877,0.49062175069969605,0.11855336478779428,0.417020130375639,0.1232116381367602,0.3657184379043994,0.460513627219366,0.3056679445373763,0.3464585233003941,0.47845418618246854,0.3378199191394279,0.17031905167539868,0.5338339889280148,0.3394116053203557,0.35892617787594167,-0.006133356275279732,0.36034117822831413,0.5208759946067707,0.44548081981324367,0.04036040355911885,0.36214115888680076,0.3550549121594196,0.2575087796339962,0.38848249674106716,0.3663952769710312,0.27918753583110917,0.15071481108036738,0.5010697568696488,0.24733085018175652,0.36868733002022935,0.33578092376722934,0.03475243017708545,0.3380511073869203,-0.11211993261781567,0.1761527777079927
BID,0.4258682040601649,0.39483433622366554,0.14333932097657928,0.3727625768196638,0.39848495461179345,0.36478291414839314,0.1858680886687472,-0.03587301504717998,0.13686479097179458,-0.1444142202781546,0.08316943921959628,0.052325087588391196,0.1125376168787515,0.31902399601964754,0.053840214493709314,0.338278031307171,0.10051456509967012,0.04079177851888272,0.10730171885765002,0.14491938589683676,0.2888022229354599,0.2864752916262664,0.4268269663740578,-0.1378980680914592,0.4592743558396546,0.3361495321748025,0.2616348938517801,0.2074596498414496,0.2227246563193913,0.22370345662913085,0.01810373839421142,0.20850780353890927,0.15358846966663312,0.39370045581060065,0.3305602668583025,0.3906987298849055,0.14977412898480338,0.23798043980209607,0.4531813717105934,0.2800324628910754,0.3037624821459268,0.42515264336181535,0.24212102426618126,0.11575832108971003,0.1785128106437768,0.38776624597008225,0.45053957299266006,0.36329149278785106,0.337870899944657,0.5182374216323635,0.463637246242149,0.12835596268821545,0.4112677302446595,0.36545049613055497,0.18652271208253204,0.35015116834590304,0.4804587559645264,0.05477802775955022,0.29693871980573394,0.425747922418413,0.2945960751845064,0.26633664833648557,1.0,0.8450717799136189,0.43737172440193683,0.4510621515939623,0.10651415972896248,0.11037703263197718,0.46107286960743366,0.3764289220060495,0.48059256368207454,0.2908291216562421,0.2379107843344593,0.6887649401504351,0.47545014388276585,0.1971433389269799,0.3137402223089744,0.5092446534387615,0.34724688834369255,0.35493436585084104,0.019107321780057404,0.4790398630861772,0.413017186606736,0.33153116665117405,-0.07582275609698405,0.21645648042006893,0.43007975912975627,0.22092241981121596,0.2553413510464869,0.4548230798126773,0.4093254172505848,0.0031270591114020948,0.38987329273038784,0.2849221987035324,0.4109542292444706,0.31755151673797993,-0.10445435394338982,0.25133693495822407,-0.04517774235897205,0.005473423481856723
VCB,0.5050432165818568,0.3995798754231355,0.14829902505167641,0.4415450060113541,0.4147022272316376,0.377448298318423,0.2258005363902132,0.012887273719924586,0.1400166222817158,-0.06638854143795571,0.062250109935680885,0.11774199771215588,0.10387878919320985,0.27769068811409936,0.0923891697029084,0.3906543092977952,0.10712272777597974,0.07833733734129068,0.07567233414301848,0.1868389982157967,0.29229627347729104,0.331423429937375,0.5337474798774801,-0.12323590598360855,0.5441465392540346,0.40080837371172484,0.26067201705130394,0.2292430098150987,0.23606960392208345,0.2085148783189162,0.04449546393603349,0.24782853038041364,0.18083183288391125,0.40508731592446345,0.3376743991176803,0.2669940063852492,0.18276978381483316,0.20135992104540026,0.43388054472803145,0.2550589695355186,0.25514201121558383,0.40891550736033255,0.30231538624643317,0.09663691318571459,0.2163827008169125,0.4246738492642753,0.42342738391538987,0.41619915218831216,0.3318855654084896,0.5317928507750777,0.47347485338601786,0.21081494196938752,0.4590458905029516,0.37101102993667406,0.19856987486850017,0.33030373755203557,0.493933457127228,0.07043736408925531,0.2805610667039836,0.42839121473208036,0.30098384353064017,0.28330315831435754,0.8450717799136189,1.0,0.4295368306636063,0.4352992772472147,0.12061727797779567,0.09718892153792554,0.46198245623832046,0.29765987194514837,0.49150163308683387,0.3085829865752093,0.2350147881350686,0.7005238651733858,0.47779360314743813,0.23042164403737697,0.29553259775115864,0.45665105993639943,0.37457001232973447,0.3591108709476802,0.04866716653958277,0.5013871749863178,0.3808781883775551,0.346735015594556,-0.01480245344858203,0.3270816236574454,0.4423023277037571,0.2710599927113717,0.27022009910069056,0.45504656380922576,0.4154902640161527,0.01028711038503078,0.3884534728584221,0.303219398847439,0.40066370011401886,0.31175687820683146,-0.10702476799688174,0.3211800942599821,-0.018451692186692646,-0.02961217654256384
